Username,Id,Tweet
aoshins_o,4745070135,RT @FriendEden100: ⚠️CDC WARNING: Coronavirus can survive for 17 days on surfaces—making #COVIDー19 one of the most virulent viruses. 17 day…
UnlikelyCuban,559887156,"RT @techinsider: What coronavirus symptoms look like, day by day https://t.co/k4IVK4QX2m"
beiglorie,1253867424,"RT @kR_maldita: Coronavirus will end soon. In Jesus name. 

RT, if you believe."
rrrraaacch,864293055712694272,RT @mynameisfrex: maybe if i develop feelings for covid-19 it will leave
mnboss1,2167340796,"RT @Ragcha: .⁦@GavinNewsom⁩, we need to put check points with testing on the borders with Arizona and Nevada, to protect all of our populat…"
KErtwine,3044594796,"RT @aminn_7: Oh you're going through a world pandemic? No problem here are 3 exams, 2 projects, and a lab report all due this week plus you…"
vernieman,7508602,"RT @SCMPNews: China’s factories work 24/7 to build medical ventilators for Milan, New York amid spreading global Covid-19 pandemic https://…"
DougNiggason,4535355732,"RT @ABC: “Young people can get it and they can transmit it to old people and the next thing you know – I’m out of there.”

Danny DeVito enc…"
ExecutiveHostLV,556792889,San Manuel Casino in Highland to extend coronavirus closure - San Bernardino County Sun https://t.co/KP76nxeZ4e https://t.co/5tmlNQ56QY
OneBobinTx,785949685005578241,"RT @RepAndyHarrisMD: No voter ID to get a ballot, and anonymous “ballot harvesting”...why is that hidden in Speaker Pelosi’s coronavirus bi…"
JoeLozario,1216465046710226944,RT @girlsreallyrule: Please help me get this article out so that people are informed about the money the Kushner family stands to make from…
yarn22,139023567,"RT @geelongaddy: Another case of novel coronavirus has been confirmed in Greater Geelong, bringing the region’s total to 10 diagnoses. It c…"
pollbuster,28009377,House panel warns coronavirus could destroy Postal Service by June - POLITICO https://t.co/DK5UUR9DK4
womanworried,1197604395942338563,RT @ProudResister: Everybody needs to go back to work during the middle of a pandemic so more people can die and corporations and their gre…
suecab,44373669,"RT @VaughnHillyard: Woman in ICU: ""Trump kept saying it was basically pretty much a cure.""
NBC: ""What would be your message to the American…"
tudorstuart,322324879,RT @ParkerMolloy: I should dig up some of the old “death panels” coverage. I wonder what the people now talking about acceptable fatality r…
MagaKathy,3400821459,RT @ItalianSalute1: Democrats and fake news are trying everything they can to get senile Crazy Uncle Joe into the White House. Imagine the…
Nannii_Park,185996396,"RT @FCBarcelona: ⚠️ @UEFA announces postponements of the @ChampionsLeague and @UWCL finals.

ℹ️ Stay Up To Date: https://t.co/7x8y0Zu4ls

🏡…"
gilluna8,4774933922,"RT @thebradfordfile: Just to be clear -- 

Nancy Pelosi is holding Americans hostage in the biggest political power grab in US history. Wha…"
Ishanpandit15,3309830041,"RT @indiatvnews: Sensex zooms over 12,00 points in opening session; Nifty jumps to 8,027.25

https://t.co/BHgXsoHs2O"
DanielKTabeling,989627934343229441,"RT @RealJamesWoods: Let’s take a brief respite from the horrors of the pandemic and the political chicanery of Democrats, and let’s celebra…"
devin_beavers,1072055351673909248,RT @xXStay_WokeXx: Barr says John Durham’s Russia investigation persists during coronavirus outbreak.  https://t.co/vFasF37jDL
AStarkLook,2213265757,"RT @SaraCarterDC: Pelosi Buries An Unrelated Progressive Agenda In Her 1,000 Page #Coronavirus Relief Bill 

Via @JennieSTaer 
https://t.co…"
seanomuiri,117094096,"RT @NorbertElekes: Coronavirus deaths reported:

China: 3,270 (in 10 weeks)

Italy: 6,077 (in 4 weeks)"
SunshineforDjt,1227675396738625540,"RT @WayneDupreeShow: The only ""extra"" that should have been included in the Coronavirus Relief bill was Chuck and Nancy's resignation. Who'…"
IndRenaissance1,241458756,RT @punarbashu: When will such a thing happen in my happening Bhubaneswar !!!  #OdishaFightsCorona
JayKinglife,119301201,This shit is really called “Coronavirus” and its sweeping people... 😓💔☹️☹️
KellyStreeper,805635385296494593,"RT @bradley89551: @GOPChairwoman @realDonaldTrump As a healthcare worker who has had an exposure, and as much as I want to see something pa…"
sonikasdutta,822514708255219712,"RT @OpIndia_com: Indian businessmen come together to help as India fights coronavirus pandemic
https://t.co/sglTaPFobD"
heythandi,915582217,"RT @daniamluc: For those of you who don’t know, Cuba’s largest export isn’t tabacco or sugar, it’s doctors. Life expectancy in Cuba is grea…"
commonman_says,323698449,"RT @seemasirohi: My take: Coronavirus is Indeed the Wuhan Virus, Let Us Not Give China a Clean Chit: World Leaders Must Confront China  htt…"
natnorhaizam,905739965681639424,RT @hqimshah: Just look at the YOUNGEST POSITIVE COVID-19 in Brunei. My heart just shattered looking at this adorable cute baby. May Allah…
zsa2times,974071476377849856,RT @jappoffjones: Coronavirus Florida: Lake Worth Beach city commission meeting turns ugly https://t.co/bEzaULPOy3
Laura_PH,22071589,"RT @bdomenech: $35 Mil for the Kennedy Center is essential for battling the Coronavirus, says Nancy Pelosi"
Startup_Dreams,2457443672,Essential info. 15 days. Watch.
bridgetjackson,30127977,"RT @SenSanders: States are competing to buy medical masks that went from $0.58 to $7 a piece.

We cannot tolerate price-gouging in the midd…"
PCUnitedPage,415196079,"RT @ddale8: Trump has used the guaranteed airtime of the coronavirus briefings to deliver his campaign messages (""strong borders,"" ""tax cut…"
AnnMariePetry1,1176466803737944065,"RT @steven_l_cox: Pelosi wrote her own  WuFlu stimulus bill, causing GOP to argue that much of it contained a wishlist including provisions…"
Luvley330,1298634444,RT @MSNBC: Ben Smith examines Fox News' changing coverage of the coronavirus pandemic: “These hosts have a lot of power because they don’t…
Lex_491,264582867,RT @GuiltyHonkey: Healthy 39-year-old woman dies waiting for coronavirus test results https://t.co/dqZtcEPrPF via @nypost
lupisolis16,808689188660977664,"RT @BernieSanders: We must suspend rent and mortgage payments, evictions, and foreclosures across the country. We cannot abandon our people…"
nebraskaredrose,2358278094,"RT @impeach_45NOW: ""The American people don't want:
1.Anther corporate bailout
2.Another bailout for Wall Street
3.Another bailout for the…"
JoyceHa05810816,919900486328881152,I will if trump and McConnel die first.
murdajosh_,266891924,RT @1_rayn: lord plz wrap your arms around my friends and family. protect us from this pandemic. ❤️
davewilson742,1370661776,RT @HawleyMO: There need to be consequences here. WHO has sided w/ #China Communist Party against the world in this pandemic
mibe0719,822498402822983683,"RT @Trey_VonDinkis: .
🌐 GLOBALISM WATCH

-  - TAIWAN ALERTED WHO of VIRUS in DECEMBER / WHO IGNORED THEM

Taiwan Says it Warned the Corrupt…"
Dave_Dave_IND,1209742633465040896,@iMac_too pandemic means it global!!
lmst1383,766388965297512448,RT @DailyCaller: ‘102 Americans Died’: Ted Cruz Lets Democrats Have It For Blocking Coronavirus Relief https://t.co/rel33D133p
9thRealm,29630530,RT @susanzh77455188: The woman who was positive for Wuhan coronavirus and spilled her saliva on banana at Woolworths supermarket was arrest…
LijuMat21801891,957098657001517061,"RT @NorbertElekes: NEW: 66 people in New York City jails tested positive for coronavirus.

- 39 inmates
- 21 corrections staff
- 6 health w…"
raymondbochum1,2205581596,"RT @sahouraxo: Russia is sending eight teams of doctors, protective gear, and medical equipment to Italy to help combat the #coronavirus pa…"
heitmeyernancy,1051646042,"RT @KimStrassel: Actually, I have not seen anyone even hint at that. Quite the opposite, and highly irresponsible to suggest as much. Pure…"
Vva10967,133137619,RT @BetoORourke: This kind of numbnuttery will kill people in Texas. Young as well as old. We need a state-wide shelter in place order to s…
firoj_sam,117303458,"RT @MumbaiPolice: Rumours are no less infectious than #coronavirus ! This looks like a meticulous list, but a fake one too! Please note tha…"
CloraVannieKaap,1050977334,"RT @DanielSilke: Given the #Coronavirus pandemic, wouldn't it be decent if Moody's acknowledged the exceptional circumstances of #SouthAfri…"
oldsailer_501,718519913493585920,"RT @JeriLRyan: EVERYONE, EVERYWHERE. 
STAY HOOOOOOOOME."
BeverlyFolkers,501397421,"RT @ps9714: Rand Paul Was Spreading Coronavirus All Over The Senate. 

He was all over the Senate while having coronavirus. He visited the…"
HopeNDerik,816247374523797504,"RT @RealJamesWoods: Pelosi's coronavirus stimulus includes return of 'Obamaphones,' other unrelated items... #DemocratsHateAmerica  https:/…"
Asleeeyyy,756430971474358272,"RT @rosereyde: SOBRANG BASTOS!!!! 🤬🤬🤬

The electoral system is a farce. It is a shitshow. All of it is a ploy. We can never radically restr…"
berniefortysix,1028403217934110720,"RT @OP_Omom: Reminder, Klobuchar was in Senate UNTESTED even tho her husband is hospitalized with Covid19! 🤬@ninaturner @davidsirota 

CDC:…"
KellyRWilliams2,1003795183861891074,RT @BarackObama: Here’s a useful summary of the current best thinking among public health experts on how we need to approach the fight agai…
PRL117,2959258768,RT @realDonaldTrump: The Hill/HarrisX: 61% to 39% Approval Rating on handling of Coronavirus situation. Thank you!
kimiryn,1233282469937307649,A manipulative bear just turned bullish overnight and conveniently restores faith in the U.S. with a $2.5 billion r… https://t.co/FECXD18NdL
tyrichmond02115,915388932392710144,"RT @tedlieu: This is what @realDonaldTrump issued last week: “guidelines” to slow #coronavirus. https://t.co/S6WgvPl4RG

Trump has no manda…"
JimpyJimp,1150288322310262784,RT @Logo_Daedalus: You don’t vote on a response to a fucking pandemic. The notion is absurd on its face.
NoSpoonPodcast,1090271837949313025,"RT @ElijahSchaffer: With only 32,000 confirmed coronavirus cases in the USA, why are so many high profile politicians &amp; celebrities contrac…"
R_Market_77,2424041750,"RT @BioBreakout: We fought the fight today... our hospital medicine team discharged 8 (eight) COVID-19 patients to home quarantine today, t…"
Z2QoUru1fsqYqZI,1202169343250821120,"RT @HironoriFunabi1: It is perplexing to see that the article ignores tactics of Japan, where R0 of COVID-19 is clearly lower. The purpose…"
RENCHMA,215590371,"That is so so true @CKirubi is pathetic ,he stole from @kenatcotaxis and @UchumiKenya to build his empire .Shame on… https://t.co/Vq0NfOopTv"
FulcrumNeto,1093086392530407424,RT @mynameisfrex: maybe if i develop feelings for covid-19 it will leave
sudip_isbm,185995202,"RT @PaulineHansonOz: STATEMENT | China must be held accountable for the coronavirus pandemic.

China must be called out and any attempts to…"
yayayaain,4888641369,"RT @_SJPeace_: This is Dr. Usama Riaz. He spent past weeks screening and treating patients with Corona Virus in Pakistan. 

He knew there w…"
40madhatter,382982413,"@DenverChannel The man was tested for COVID-19 by the coroner’s office after his passing a week and-half ago, count… https://t.co/QTW4R7Voxj"
Healthy_Nana,1403948838,RT @PressSec: President @realDonaldTrump just signed an EO to prevent hoarding &amp; price gouging of supplies needed in our war against the #C…
ayana_belle,833867786850009089,"RT @_SJPeace_: This is Dr. Usama Riaz. He spent past weeks screening and treating patients with Corona Virus in Pakistan. 

He knew there w…"
jai_hind41,749114312061399041,"RT @PeterSweden7: The UK is going into lockdown to stop the corona virus pandemic.

European countries going into lockdown:

- UK 🇬🇧
- Ital…"
sweetlilsoul_,2883502781,The Inexcusable REASON Coronavirus Is SPREADING https://t.co/T8m8qcFCNE via @YouTube
daisy4782,257153433,"RT @Jali_Cat: ‼️Here is what @SenSchumer and @SpeakerPelosi blocked:

$2,400-Couple
$1,200-PP
$500-Child
$5 B-FEMA
$10 B-Airports
$100 B-Ho…"
Tomegreene,49160324,RT @EdwardGLuce: Stated plainly: Republicans are using pandemic as cover to launch a major injection of wealth into the best connected comp…
L_M_Fisher,3847810815,"RT @FluTrackers: US - Media: New York: 129 members of NYPD, 46 members of FDNY have COVID-19 https://t.co/AqpEi9o4NJ h/t Treyfish #coronavi…"
bubsy3D,3226847197,RT @cyreejarelle: 40% of people with lupus are black. most of us rely on hydroxychloroquine. this will sicken people. this will kill people…
TheeRealKapo,2809908199,RT @Nsugaar1: This pandemic will be over before the end of April and we’ll have the best summer of our lives.
