	Username	Id	Tweet	Location
645	wh0y0uf0ll0w	137938796	รอบโลก by กรุณา บัวคำศรี ตอน  สี จิ้นผิง vs COVID-19 https://t.co/LnV219tZSO via @YouTube	ฮาราจุกรู๋วววว
646	ezequielc71	2442581710	RT @cctvenespanol: El presidente chino, Xi Jinping, dijo que China está lista para trabajar con todos los demás países para intensificar la…	CARACAS
647	missAmbyar	776381907579699200	RT @jokowi: Terima kasih para dokter, perawat, paramedis dan seluruh jajaran rumah sakit, untuk kerja keras penuh dedikasi dalam melayani p…	Kota Bandung, Jawa Barat
648	ebob_official	396421985	RT @AmirudinShari: Pakej Selangor Prihatin bagi menangani kesan Covid-19 berjumlah RM 127.78 juta telah diumumkan. Kerajaan Negeri prihatin…	
649	TimeChan5	1112364909696815104	RT @hk_watch: Hong Kong Watch's Patron Lord David Alton in today's debate in the House of Lords on COVID-19 and the current situation in Ho…	
650	MelDenay98	4725380251	RT @carterforva: I'm old enough to remember when Joe Biden said Italy has a universal healthcare system and they're struggling with COVID-1…	H-Town
651	rtnc_cd	1024516310817009664	Covid-19: faute de moyens et de compétences techniques, le Burundi n'est pas en mesure de réaliser des tests sur des personnes en quarantaine.. https://t.co/4xBsv83o0O https://t.co/QjnCV2UrkK	République Démocratique Du Con
652	OmmElvis	958920770658414598	RT @PresidencialVen: #EsNoticia 📹 | EEUU ha recrudecido persecución financiera a Venezuela en medio de pandemia COVID-19 https://t.co/Oe3iq…	Venezuela
653	_perfectlykp	940114944	RT @carterforva: I'm old enough to remember when Joe Biden said Italy has a universal healthcare system and they're struggling with COVID-1…	229 
654	francacitraM	1076510755313266689	RT @eradotid: INFO: Wabah COVID-19 di Indonesia bisa berakhir AKHIR APRIL 2020 kalo kamu patuh sama #GerakanSocialDistancing! https://t.co/…	
655	MichaelCurry13	439787411	RT @smart_MS3: I was tested 5 days ago and the results came back tonight, which were positive. Ive been self quarantined since the test, th…	Athens, GA
656	Camii_Rodr	449092327	"RT @juanif17: COVID-19 es un amplificador de la crisis local, pero de ninguna manera es la causa.

No seamos hipócritas. https://t.co/Cp8aS…"	
657	delilahsmom51	1518425220	"RT @ericgarland: ""Rising Pharmaceuticals, a New Jersey based company, increased the price of chloroquine — an antimalarial, which is one of…"	
658	lexijeanmanis_	1012063430	RT @ronimarie_: BREAKING NEWS: The Catalina Wine Mixer has been cancelled due to the recent COVID-19 outbreak. https://t.co/rkHXrh2A1e	
659	modava	99754222	RT @ballsupachai1: สถานการณ์การแพร่ระบาดในประเทศไทย จังหวัดที่มีผู้ติดเชื้อโควิด-19 ข้อมูลเมื่อวันที่ 19 มี.ค.63 #เรื่องเล่าเช้านี้ #โควิด1…	
660	rayencaven	54262875	RT @ExtraChile: El alcalde de #Lebu  @CristianAbel informó que se ha decidido, SUSPENDER EL SERVICIO DE PARQUÍMETROS en todas las calles de…	
661	Ayomideednut	1190003716499349510	RT @Tsinghua_Uni: With technology, we can defeat #COVID19! Zhang Linqi, director of the Center for Global Health and Infectious Diseases at…	
662	morgvnwells	1105271292620496896	"RT @SoDebNair: White People: COVID-19

Black Folks: the RONA 

Gay People : Miss Rona 

😭☠️"	
663	AmnanJoe	934089673	RT @shahnizams: Itali dah sampai tahap terpaksa biar warga emas dijangkiti COVID 19, untuk tak dirawat atau kata lainnya, dibiarkan bertaha…	
664	ajayleomohanraj	153385401	RT @JustinTrudeau: As you cope with the COVID-19 situation, we're focused on helping you get through this. Here’s what we’re doing to suppo…	
665	ignacia_quiroz	591027043	Ya, la cantidad de info q está compartiendo la Trini de la Noi acerca del #Covid_19 llega a ser chata, díganme amargada	Chile 
666	lbam51	148678992	RT @Lechuguinos_com: ¡GUAIDÓ LLORANDO! ONU envía carta a Maduro anunciando apoyo a Venezuela para combatir COVID-19 (+CARTA) #JuntosEnLaPre…	Venezuela.
667	marcsant2000	166810563	RT @MarcoAnibal: A Viteri nada le pasará en Ecuador; pero, -ahí viene el pero- en Europa sí. Solo que están concentrados con la pandemia de…	
668	MAGAForce2	1079214531551752192	RT @SeanParnellUSA: We must take the threat of #Covid_19 seriously, but I also believe that Pennsylvanians are capable of following the CDC…	Washington State, USA
669	CAICongresoCdMx	1053694213412544512	RT @Agenda2030MX: También los impactos secundarios de situaciones como las que hoy vivimos con el #COVID_19 afectan más a las mujeres. @ONU…	
670	heannelisse	228263153	RT @redzuanNewsMPB: Seorang jururawat mengandung 6 bulan kena kuarantin selepas pesakit sudah sah positif Covid-19 tidak maklum sebenarnya…	
671	sarahstygar7	1427189990	RT @ronimarie_: BREAKING NEWS: The Catalina Wine Mixer has been cancelled due to the recent COVID-19 outbreak. https://t.co/rkHXrh2A1e	
672	Jesusrp71	930505717030834177	RT @vladimirpadrino: La #FANB se suma al esfuerzo colectivo nacional para la elaboración masiva de tapabocas en la industria militar y demá…	Catia la Mar, Venezuela
673	Suheidis1	1103453036645634048	RT @PresidencialVen: #EsNoticia 📰 | Rodríguez repudia falsos positivos relacionados con supuestos casos de COVID-19 en Venezuela https://t.…	
674	relpogba	964861809596407811	RT @Berry21st: TANDA-TANDA AWAL CORONA VIRUS  (COVID 19 ) SEBARKAN BAGI SEMUA TAHU. KITA BANTU ORANG INSHAALLAH TUHAN BANTU KITA 🤗 STAY AT…	borneo
675	cash_sjt	412750745	RT @plumasatomicas: Ya son 164 casos confirmados de Covid-19 en México, informó la Secretaría de Salud en conferencia. https://t.co/xz3kcYM…	
676	TorreblancaAbog	196699114	"RT @AComerPescado: 📣 ¡Cuidemos a los que más queremos! 

Respetemos el Estado de Emergencia y las medidas de prevención para evitar la prop…"	Peru
677	LeonelGL27	3032080913	RT @ceciliasotog: Dice @EmmanuelMacron : “La crisis del COVID-19 nos recuerda el carácter vital de la investigación científica y la necesid…	México
678	josevizca27	1344615704	RT @ABC: FLOWN FOR TREATMENT: A Southern California resident infected with COVID-19 arrived at LAX on a private air-ambulance from Aruba, w…	
679	prang13108	231029465	RT @won_mcot: รามาธิบดี บอกว่า เตรียมเตียงที่สถาบันการแพทย์จักรีนฤบดินทร์ รักษา ผู้ป่วย Covid-19   จำนวน48 เตียง แต่ล่าสุดมีผู้เข้ามาใหม่วั…	Thailand
680	stretchff	67250974	Hello ffriends, due to the postponement of IML, bar and play space closures, and the COVID-19 risk of gathering in groups, @MafiaFF_Chicago is suspending all events until at least June 2020. Please be well and make responsible choices. We look forward to seeing you in the future.	Fist City, World
681	coachjmac91	496276281	RT @DearDean22: He told wealthy friends. Then cashed out a cool $1.4m in stock. Then voted AGAINST the covid-19 relief bill. He needs to go	
682	Daniux2019	1449472147	RT @GobiernoMX: Respetamos la decisión de otros países pero en México no habrá toque de queda ni restricción a las libertades para contener…	Burkina Faso
683	NchaNgafae04	836203204148801537	RT @iamff5: อันนี้คือข่าวจริงใช่มั้ยอ่ะถ้าจริงคือแย่มากนะจะมีคนติดอีกกี่คนก็ไม่รู้ควรจะปิดประเทศได้เเล้วอ่ะเอาจริงๆ พ่อเราบอกว่าที่สนามบินไ…	
684	EquidadMd	96655373	RT @C_Irreverencias: La segunda víctima del Covid-19 murio esperando los resultados del Hospital Rebagliati y a una ambulancia que tardó má…	San Miguel Lima Perú
685	PriscilaGonzle5	2571148747	RT @JustinTrudeau: As you cope with the COVID-19 situation, we're focused on helping you get through this. Here’s what we’re doing to suppo…	
686	_apolooo	1010647597	RT @My_CrimeWatch: Pasar Pagi di Jitra masih ada aktiviti jual beli hingga terpaksa disuraikan pihak polis. Mereka ingat Covid-19 ini main-…	Selangor, Malaysia
687	yaaseen_rafeeu	1047107062319144960	RT @ChinaDaily: Li Xu, a 35-year-old intensive care unit doctor of the University of Hong Kong-Shenzhen Hospital, has been treating some of…	Maldives
688	ahnniel_a	440003387	RT @jokowi: Terima kasih para dokter, perawat, paramedis dan seluruh jajaran rumah sakit, untuk kerja keras penuh dedikasi dalam melayani p…	Semarang, Indonesia
689	syirahharihays	431224878	"RT @ejen_ali: ❗Attention Ejens❗

Remember to check the authenticity of the news source before sharing! 
Let's avoid the spreading of fake n…"	Malaysia
690	helloimsujeh	1378975027	"RT @ARHakim_27: Perbandingan bencana covid-19 di ASEAN per 19/3/2020:

🇮🇩 309 positif – 25 meninggal
🇲🇾 900 positif – 2 meninggal
🇹🇭 272 po…"	Seoul - Indonesia
691	Darq35443713	1069920279466401793	"RT @AlexLeroy90: #coronavirus #Covid_19 
Le monde : fait face à la pandémie, fait des réserves et se confine
La France : 
https://t.co/oDWF…"	
692	NadjaNadika	632789885	RT @dhanyarajendran: COVID-19: IKEA to close its Hyderabad store temporarily, online shopping to continue https://t.co/xa2mIZMy6Q	
693	j_dev_	19885991	RT @dansgoodside: Who would have thought Canadian micro-distilleries would become (some of the) heroes during the #COVIDCanada crisis? It's…	Unceded traditional territories of the Musqueam, Squamish, and Tsleil-Waututh 
694	tachapron	203584374	RT @ThailandExhibit: แจก #หน้ากากอนามัยผ้า คนละ 2 อัน ซักได้ 60 ครั้ง สามารถสลับใช้ได้ถึง 4 เดือน จากเจ้าของโรงงานไฮเทค ที่ผลิตเสื้อผ้ากีฬา…	Thailand
695	HaciaElUmbral	2243283366	"""Si es absolutamente necesario que haya un héroe en esta historia, el cronista propone justamente a este héroe insignificante y borroso que no tenía más que un poco de bondad en el corazón y un ideal aparentemente ridículo"" #LaPeste de #AlbertCamus en tiempos del #Covid_19 https://t.co/XaTg9NLfX1"	Bogotá, D.C., Colombia
696	artofjupil	132377869	RT @gmanews: In an urgent appeal, 11 hospitals urge the government to fast track the establishment of 1-2 COVID-19 hospitals, warns their p…	Republic of the Philippines
697	rafaelchapa	90982453	RT @PanAmPost_es: #ÚltimaHora | Aumenta a 128 la cifra de contagiados de #coronavirus en #Colombia (Más info en breve) #19Mar #Covid19 #Cov…	Exconcejal principal del Mcpio Lagunillas.
698	kinsellawarren	16106522	RT @atRachelGilmore: Former cabinet minister Jane Philpott is working on the front lines of the COVID-19 outbreak. #cdnpoli #coronavirus	Calgary Diaspora.
699	alice1williams	409297762	RT @NHSEnglandLDN: There’s a lot of misinformation on social media about #coronavirus, so it’s really important you get your advice from a…	
700	ownhiding	98676816	RT @felixsquash: Cuando se disparen los casos de COVID-19 en Arg de manera exponencial recordemos que esta vez NO fue el gobierno, NO fuero…	Córdoba, Argentina
701	emieardianaa	867425675224821760	"RT @syawiers: ⠀

⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀. .
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⌒
⠀         Retweet if you want COVID-19         
                   end before Ramadhan"	Johore, Malaysia
702	flor_cornalo	2861791288	RT @felixsquash: Cuando se disparen los casos de COVID-19 en Arg de manera exponencial recordemos que esta vez NO fue el gobierno, NO fuero…	Paso de los Libres
703	Sonic_Wolf24	790108927	RT @DearDean22: He told wealthy friends. Then cashed out a cool $1.4m in stock. Then voted AGAINST the covid-19 relief bill. He needs to go	Orlando, Florida
704	ccfelizzola	2731677946	RT @elBogotano: ¡Atención!  El Ministerio de Salud confirmó 20 nuevos casos de pacientes con Covid-19 en Colombia para un total de 128 infe…	
705	juniestruly	1153165053778001920	RT @vhungalu: How is buying up all the toilet paper going to save you from Covid-19? e hafu corona ho tungaiku?	
706	iftahfia1	1111300820287381504	"Covid-19 dan Sistematika Organisasi

Covid-19 atau orang indonesia menyebutnya Virus Korona sejak awal tahun 2020 lalu hingga hari ini menjadi berbincangan hangat warga dunia. Virus yang menurut ilmuan tergolong virus yang baru itu pertama kali ditemukan di Wuhan, China."	Kota Semarang, Jawa Tengah
707	jnepomuk	95711911	"RT @ryodeDios: En los hospitales NO hay NADA!

NO hay material quirúrgico
No hay insumos
Ni medicinas,en el INER !! ☹️

Esto dice la esposa…"	Guadalajara Mexico
708	RizmaWidiono	746241503714934784	"RT @arjuno_ireng01: Terimakasih dan Penghargaan yg setinggi""nya kpd pr Dokter, Perawat, Paramedis dan seluruh jajaran RS yg sedang bekerja…"	Indonesia
709	spring_509	1231212294543003648	"RT @LontueAttapol: สัญญาน อาการ Covid-19
ประเทศไทยต้องรอด
 #โควิด19เราต้องรอด https://t.co/SSkw6KzjPA"	จอยลดา
710	LiberalTermites	1042286392158638080	RT @ASavageNation: BOTANICALS, MAY SAVE THE DAY-AGAIN! “When malaria gets inside a cell, if you change the pH with a drug like chloroquine…	United States
711	sombenzidnuikoi	1148257193977765888	RT @Pichailive: ไต้หวันสั่งยกเลิกการส่งออกหน้ากากอนามัยทั้งหมดตั้งแต่ปลายปีที่แล้วเพื่อเตรียมรับมือ ตอนนี้เขาแจกหน้ากากให้ทุกคนอาทิตย์ละ 3…	Republic of Thailand
712	abby_solutely	2224304555	"RT @SoDebNair: White People: COVID-19

Black Folks: the RONA 

Gay People : Miss Rona 

😭☠️"	htx
713	laladellan	1970131212	RT @UstazAmirulAmin: Dekat Italy tiada ruang lagi untuk tanam mayat mangsa covid 19.Dorang plan untuk bakar terus.Tiap hari beribu orang ma…	
714	jhongra19	733517870093606912	"RT @bielsiqueiraRJ: “Fiquem tranquilos , nosso governo está pronto para enfrentar o coronavírus”

O governo:

COVID-19 #NaQuarentenaEu #vir…"	Vitória Brasil, Brasil
715	itspineapplee	76368828	RT @WannaBeReeceJr: Thought I had the Coronavirus but the doctor said it was just COVID-19🙏🏿 https://t.co/PkDqVJQMfj	KL/PH
716	TrumpCarnage	839337879436349440	RT @annalecta: SCOOP: NC's GOP Senator Richard Burr told the public he was confident the govt can fight off COVID-19 the same time he &amp; his…	
717	frankenmeanie	921764161901727744	RT @BlackHammerOrg: CDC members admitted that various influenza cases could have possibly been COVID-19. Influenza activity in 2019 began i…	Detroit, MI
718	AntiPengPeng	1097021784212135936	RT @jansen_jsp: Tidak ngerti harus koment apa baca berita ini. Mau tertawa malah nanti salah. Tapi inilah yg dinamakan Re-Export. Indonesia…	Depok, Indonesia
